id,keywords
565,"[{'id': 736, 'name': 'journalist'}, {'id': 793, 'name': 'drowning'}, {'id': 2041, 'name': 'island'}, {'id': 2136, 'name': 'television'}, {'id': 2673, 'name': 'horse'}, {'id': 3297, 'name': 'videoband'}, {'id': 5340, 'name': 'investigation'}, {'id': 6103, 'name': 'telephone'}, {'id': 9714, 'name': 'remake'}, {'id': 9853, 'name': 'paranormal'}, {'id': 10541, 'name': 'curse'}, {'id': 13209, 'name': 'cabin in the woods'}, {'id': 162846, 'name': 'ghost'}, {'id': 172784, 'name': 'well'}, {'id': 177185, 'name': 'videotape'}, {'id': 185408, 'name': 'supernatural horror'}, {'id': 211197, 'name': 'mysterious death'}, {'id': 234598, 'name': 'remake of asian film'}]"
578,"[{'id': 1495, 'name': 'fishing'}, {'id': 1913, 'name': 'atlantic ocean'}, {'id': 2069, 'name': 'bathing'}, {'id': 2580, 'name': 'shipwreck'}, {'id': 2993, 'name': 'police chief'}, {'id': 2996, 'name': 'ferry boat'}, {'id': 3737, 'name': 'dying and death'}, {'id': 11280, 'name': 'dolly zoom'}, {'id': 15097, 'name': 'shark'}, {'id': 15098, 'name': 'great white shark'}, {'id': 223059, 'name': 'animal horror'}]"
591,"[{'id': 90, 'name': 'paris'}, {'id': 113, 'name': 'holy grail'}, {'id': 186, 'name': 'christianity'}, {'id': 345, 'name': 'monk'}, {'id': 818, 'name': 'based on novel'}, {'id': 1222, 'name': 'zurich'}, {'id': 2908, 'name': 'secret society'}, {'id': 2966, 'name': 'louvre'}, {'id': 2969, 'name': 'curator'}, {'id': 2970, 'name': 'symbologist'}, {'id': 2975, 'name': 'opus dei'}, {'id': 2976, 'name': 'heresy'}, {'id': 2978, 'name': 'mona lisa'}, {'id': 4008, 'name': 'freemason'}, {'id': 10410, 'name': 'conspiracy'}, {'id': 11855, 'name': 'pentagram'}, {'id': 156081, 'name': 'tomb'}, {'id': 161207, 'name': 'catholicism'}, {'id': 161507, 'name': 'cryptologist'}, {'id': 161508, 'name': 'iconography'}, {'id': 163531, 'name': 'albino'}, {'id': 173162, 'name': 'sect'}]"
613,"[{'id': 220, 'name': 'berlin'}, {'id': 351, 'name': 'poison'}, {'id': 407, 'name': 'dictator'}, {'id': 1443, 'name': 'clerk'}, {'id': 1698, 'name': 'ideology'}, {'id': 1956, 'name': 'world war ii'}, {'id': 2052, 'name': 'traitor'}, {'id': 2300, 'name': 'despair'}, {'id': 2535, 'name': 'destroy'}, {'id': 2850, 'name': 'testament'}, {'id': 3054, 'name': 'capitulation'}, {'id': 3055, 'name': 'soviet troops'}, {'id': 3060, 'name': 'race politics'}, {'id': 3061, 'name': 'national socialism'}, {'id': 3063, 'name': 'adolf hitler'}, {'id': 3064, 'name': 'ultimate victory'}, {'id': 3065, 'name': 'minister'}, {'id': 3068, 'name': 'national socialist party'}, {'id': 3737, 'name': 'dying and death'}, {'id': 6165, 'name': 'historical figure'}, {'id': 33671, 'name': 'german shepherd'}]"
621,"[{'id': 391, 'name': 'flying car'}, {'id': 542, 'name': 'street gang'}, {'id': 795, 'name': 'running'}, {'id': 3687, 'name': 'graduation'}, {'id': 4344, 'name': 'musical'}, {'id': 9823, 'name': 'rivalry'}, {'id': 10181, 'name': 'based on play or musical'}, {'id': 18453, 'name': 'gossip'}, {'id': 34130, 'name': 'makeover'}, {'id': 159953, 'name': 'automobile racing'}, {'id': 164246, 'name': 'nostalgic'}, {'id': 165132, 'name': 'greaser'}, {'id': 165136, 'name': 'wolf whistle'}, {'id': 165137, 'name': 'school dance'}, {'id': 165139, 'name': 'animated credits'}, {'id': 165143, 'name': 'pep rally'}, {'id': 165147, 'name': 'wrong side of the tracks'}, {'id': 165148, 'name': 'mooning'}, {'id': 165154, 'name': 'school principal'}]"
629,"[{'id': 3703, 'name': 'law'}, {'id': 5493, 'name': 'relatives'}, {'id': 14604, 'name': 'theft'}, {'id': 15009, 'name': 'criminal'}, {'id': 18023, 'name': 'criminal mastermind'}, {'id': 18024, 'name': 'hungarian'}, {'id': 18027, 'name': 'sibling'}]"
666,"[{'id': 983, 'name': 'brazilian'}, {'id': 1161, 'name': 'brazil'}, {'id': 1809, 'name': 'rio de janeiro'}, {'id': 3344, 'name': 'letter'}, {'id': 3593, 'name': 'wilderness'}, {'id': 10508, 'name': 'teacher'}, {'id': 33457, 'name': 'alcoholic'}, {'id': 34139, 'name': 'railroad'}, {'id': 158639, 'name': 'missing father'}, {'id': 158642, 'name': 'long lost relative'}, {'id': 158651, 'name': 'realism'}]"
679,"[{'id': 803, 'name': 'android'}, {'id': 1603, 'name': 'extraterrestrial technology'}, {'id': 1826, 'name': 'space marine'}, {'id': 2345, 'name': 'spaceman'}, {'id': 3385, 'name': 'cryogenics'}, {'id': 3387, 'name': 'vacuum'}, {'id': 3388, 'name': 'space colony'}, {'id': 3389, 'name': 'warrior woman'}, {'id': 3591, 'name': 'settler'}, {'id': 3801, 'name': 'space travel'}, {'id': 4090, 'name': 'colony'}, {'id': 9951, 'name': 'alien'}, {'id': 226177, 'name': 'xenomorph'}]"
694,"[{'id': 612, 'name': 'hotel'}, {'id': 1533, 'name': 'isolation'}, {'id': 1611, 'name': 'hotelier'}, {'id': 1981, 'name': 'colorado'}, {'id': 2158, 'name': 'maze'}, {'id': 3458, 'name': 'bartender'}, {'id': 3598, 'name': 'ax'}, {'id': 6262, 'name': 'delusion'}, {'id': 9957, 'name': 'loneliness'}, {'id': 10241, 'name': 'caretaker'}, {'id': 10629, 'name': 'vision'}, {'id': 10794, 'name': 'snow'}, {'id': 13028, 'name': 'writer'}, {'id': 33457, 'name': 'alcoholic'}, {'id': 190107, 'name': 'snowed in'}, {'id': 198471, 'name': 'off season'}]"
696,"[{'id': 242, 'name': 'new york'}, {'id': 596, 'name': 'adultery'}, {'id': 818, 'name': 'based on novel'}, {'id': 2087, 'name': 'lolita'}, {'id': 9673, 'name': 'love'}, {'id': 9840, 'name': 'romance'}, {'id': 10183, 'name': 'independent film'}, {'id': 11869, 'name': 'mistress'}, {'id': 13028, 'name': 'writer'}, {'id': 14534, 'name': 'relationship'}, {'id': 14828, 'name': 'city'}, {'id': 15160, 'name': 'divorce'}, {'id': 168346, 'name': 'manhattan, new york city'}, {'id': 193682, 'name': 'married'}]"
714,"[{'id': 212, 'name': 'london england'}, {'id': 392, 'name': 'england'}, {'id': 470, 'name': 'spy'}, {'id': 478, 'name': 'china'}, {'id': 1774, 'name': 'news broadcast'}, {'id': 2051, 'name': 'intelligence'}, {'id': 2136, 'name': 'television'}, {'id': 2534, 'name': 'missile'}, {'id': 2954, 'name': 'manipulation of the media'}, {'id': 3272, 'name': 'secret intelligence service'}, {'id': 3531, 'name': 'special car'}, {'id': 3586, 'name': 'tv station'}, {'id': 3587, 'name': 'media tycoon'}, {'id': 3588, 'name': 'navy'}, {'id': 14735, 'name': 'motorcycle'}, {'id': 41249, 'name': 'secret service'}, {'id': 164713, 'name': 'hamburg germany'}]"
746,"[{'id': 188, 'name': 'buddhism'}, {'id': 233, 'name': 'japan'}, {'id': 236, 'name': 'suicide'}, {'id': 478, 'name': 'china'}, {'id': 1252, 'name': 'suicide attempt'}, {'id': 1327, 'name': 'war crimes'}, {'id': 1412, 'name': 'becoming an adult'}, {'id': 1533, 'name': 'isolation'}, {'id': 1601, 'name': 'war on drugs'}, {'id': 2020, 'name': 'revolution'}, {'id': 2280, 'name': 'emperor'}, {'id': 2692, 'name': 'arranged marriage'}, {'id': 3995, 'name': 'manchuria'}, {'id': 3996, 'name': 'dynasty'}, {'id': 3999, 'name': 'reeducation camp'}, {'id': 4004, 'name': 'cultural revolution'}, {'id': 4005, 'name': 'human experimentation'}, {'id': 6091, 'name': 'war'}, {'id': 6285, 'name': ""coup d'etat""}, {'id': 10508, 'name': 'teacher'}, {'id': 33683, 'name': 'beijing'}, {'id': 163048, 'name': 'decadence'}, {'id': 173644, 'name': 'communism'}]"
769,"[{'id': 378, 'name': 'prison'}, {'id': 818, 'name': 'based on novel'}, {'id': 1196, 'name': 'florida'}, {'id': 1228, 'name': '1970s'}, {'id': 1583, 'name': 'mass murder'}, {'id': 1857, 'name': 'irish-american'}, {'id': 2149, 'name': 'drug traffic'}, {'id': 5565, 'name': 'biography'}, {'id': 9672, 'name': 'based on true story'}, {'id': 9826, 'name': 'murder'}, {'id': 10291, 'name': 'organized crime'}, {'id': 10292, 'name': 'gore'}, {'id': 10391, 'name': 'mafia'}, {'id': 13142, 'name': 'gangster'}, {'id': 14512, 'name': 'new york city'}, {'id': 14687, 'name': 'extreme violence'}, {'id': 14819, 'name': 'violence'}, {'id': 41523, 'name': 'brooklyn new york city'}, {'id': 214983, 'name': 'crime epic'}, {'id': 214985, 'name': 'tampa'}]"
780,"[{'id': 934, 'name': 'judge'}, {'id': 2822, 'name': 'woman martyr'}, {'id': 2976, 'name': 'heresy'}, {'id': 3012, 'name': 'court case'}, {'id': 3032, 'name': 'suffering'}, {'id': 3441, 'name': 'sentence'}, {'id': 10772, 'name': 'torture chamber'}, {'id': 11001, 'name': 'religion'}, {'id': 11038, 'name': 'trial'}, {'id': 41329, 'name': 'mental illness'}, {'id': 54610, 'name': 'dove'}, {'id': 154802, 'name': 'silent film'}, {'id': 161207, 'name': 'catholicism'}, {'id': 190855, 'name': 'joan of arc'}, {'id': 195537, 'name': 'forgery'}, {'id': 206472, 'name': 'masterpiece'}, {'id': 207968, 'name': 'judiciary'}, {'id': 234115, 'name': 'burning at stake'}, {'id': 234116, 'name': 'holy communion'}, {'id': 238085, 'name': 'bloodletting'}]"
795,"[{'id': 236, 'name': 'suicide'}, {'id': 290, 'name': 'angel'}, {'id': 314, 'name': 'life and death'}, {'id': 1333, 'name': 'desperation'}, {'id': 1604, 'name': 'operation'}, {'id': 4116, 'name': 'heaven'}, {'id': 6150, 'name': 'faith'}, {'id': 6155, 'name': 'afterlife'}, {'id': 12670, 'name': 'los angeles'}, {'id': 212760, 'name': 'interspecies romance'}]"
798,"[{'id': 220, 'name': 'berlin'}, {'id': 970, 'name': 'parent child relationship'}, {'id': 1952, 'name': 'socially deprived family'}, {'id': 2233, 'name': 'neglect'}, {'id': 2341, 'name': 'nanny'}, {'id': 4114, 'name': 'begging'}, {'id': 9457, 'name': 'single'}, {'id': 10329, 'name': 'wealth'}, {'id': 10508, 'name': 'teacher'}, {'id': 12392, 'name': 'best friend'}]"
799,"[{'id': 970, 'name': 'parent child relationship'}, {'id': 1936, 'name': 'blackmail'}, {'id': 2143, 'name': 'loss of parents'}, {'id': 4118, 'name': 'ballet dancer'}, {'id': 187056, 'name': 'woman director'}]"
801,"[{'id': 578, 'name': 'rock and roll'}, {'id': 1224, 'name': 'radio station'}, {'id': 1327, 'name': 'war crimes'}, {'id': 1491, 'name': 'entertainer'}, {'id': 1653, 'name': 'explosive'}, {'id': 2045, 'name': 'cynic'}, {'id': 2135, 'name': 'radio'}, {'id': 2957, 'name': 'vietnam war'}, {'id': 2959, 'name': 'vietcong'}, {'id': 2998, 'name': 'gi'}, {'id': 3366, 'name': 'u.s. air force'}, {'id': 3737, 'name': 'dying and death'}, {'id': 3740, 'name': 'radio presenter'}, {'id': 3923, 'name': 'humor'}, {'id': 4119, 'name': 'saigon'}, {'id': 4125, 'name': 'provocation'}, {'id': 6145, 'name': 'right and justice'}]"
804,"[{'id': 588, 'name': 'rome'}, {'id': 1308, 'name': 'secret identity'}, {'id': 1422, 'name': 'boat'}, {'id': 1691, 'name': 'dance'}, {'id': 2051, 'name': 'intelligence'}, {'id': 3691, 'name': 'forbidden love'}, {'id': 4123, 'name': 'embassy'}, {'id': 4263, 'name': 'duty'}, {'id': 4674, 'name': 'sightseeing'}, {'id': 6025, 'name': 'photography'}]"
812,"[{'id': 2343, 'name': 'magic'}, {'id': 4344, 'name': 'musical'}, {'id': 6513, 'name': 'cartoon'}, {'id': 7376, 'name': 'princess'}, {'id': 9673, 'name': 'love'}, {'id': 10267, 'name': 'comedy'}, {'id': 10336, 'name': 'animation'}, {'id': 15149, 'name': 'monkey'}, {'id': 173259, 'name': 'arab'}, {'id': 179430, 'name': 'aftercreditsstinger'}, {'id': 190536, 'name': 'genie'}, {'id': 234183, 'name': 'animal sidekick'}]"
819,"[{'id': 516, 'name': 'child abuse'}, {'id': 625, 'name': 'sadistic'}, {'id': 739, 'name': 'sexual abuse'}, {'id': 1499, 'name': 'pastor'}, {'id': 1522, 'name': 'repayment'}, {'id': 2400, 'name': 'juvenile prison'}, {'id': 3012, 'name': 'court case'}, {'id': 5319, 'name': 'pub'}, {'id': 6148, 'name': 'court'}, {'id': 14857, 'name': 'juvenile delinquent'}, {'id': 208349, 'name': 'child'}]"
833,"[{'id': 964, 'name': 'servant'}, {'id': 1899, 'name': 'hunger'}, {'id': 2300, 'name': 'despair'}, {'id': 4193, 'name': 'retiree'}, {'id': 6059, 'name': 'unsociability'}, {'id': 6125, 'name': 'pension'}, {'id': 6432, 'name': 'rent'}, {'id': 10938, 'name': 'old man'}, {'id': 11612, 'name': 'hospital'}, {'id': 15162, 'name': 'dog'}, {'id': 158390, 'name': 'landlady'}, {'id': 172971, 'name': 'elderly'}]"
853,"[{'id': 1442, 'name': 'winter'}, {'id': 1589, 'name': 'sniper'}, {'id': 1956, 'name': 'world war ii'}, {'id': 4264, 'name': 'stalingrad'}]"
858,"[{'id': 494, 'name': 'father son relationship'}, {'id': 725, 'name': 'lovesickness'}, {'id': 736, 'name': 'journalist'}, {'id': 936, 'name': 'loss of mother'}, {'id': 1014, 'name': 'loss of lover'}, {'id': 1224, 'name': 'radio station'}, {'id': 1441, 'name': 'christmas party'}, {'id': 2038, 'name': ""love of one's life""}, {'id': 2135, 'name': 'radio'}, {'id': 2350, 'name': 'seattle'}, {'id': 2672, 'name': 'baltimore'}, {'id': 2687, 'name': 'fiancé'}, {'id': 3740, 'name': 'radio presenter'}, {'id': 3800, 'name': 'airplane'}, {'id': 4305, 'name': 'radio transmission'}, {'id': 4306, 'name': 'observation deck'}, {'id': 6054, 'name': 'friendship'}, {'id': 6059, 'name': 'unsociability'}, {'id': 187056, 'name': 'woman director'}]"
859,"[{'id': 725, 'name': 'lovesickness'}, {'id': 738, 'name': 'sexuality'}, {'id': 1332, 'name': 'cheating'}, {'id': 2045, 'name': 'cynic'}, {'id': 2336, 'name': 'ladykiller'}, {'id': 2687, 'name': 'fiancé'}, {'id': 2692, 'name': 'arranged marriage'}, {'id': 2983, 'name': 'passion'}, {'id': 3182, 'name': 'seduction'}, {'id': 3452, 'name': 'love letter'}, {'id': 3925, 'name': 'boredom'}, {'id': 4315, 'name': 'courtly life'}, {'id': 4319, 'name': 'french revolution'}, {'id': 4320, 'name': 'lover'}, {'id': 4812, 'name': 'plan'}, {'id': 6049, 'name': 'praise'}, {'id': 34221, 'name': 'gender roles'}]"
873,"[{'id': 378, 'name': 'prison'}, {'id': 409, 'name': 'africa'}, {'id': 531, 'name': 'southern usa'}, {'id': 570, 'name': 'rape'}, {'id': 577, 'name': 'black people'}, {'id': 1156, 'name': 'sister sister relationship'}, {'id': 1416, 'name': 'jazz'}, {'id': 2299, 'name': 'violent father'}, {'id': 2320, 'name': 'violent husband'}, {'id': 2386, 'name': 'empowerment'}, {'id': 2393, 'name': 'adoption'}, {'id': 3017, 'name': 'jazz musician'}, {'id': 3344, 'name': 'letter'}, {'id': 33841, 'name': 'incest'}]"
883,"[{'id': 919, 'name': 'smoking'}, {'id': 1010, 'name': 'bar'}, {'id': 1328, 'name': 'secret'}, {'id': 2439, 'name': 'coffee'}, {'id': 3019, 'name': 'autograph'}, {'id': 3170, 'name': 'cigarette'}, {'id': 3458, 'name': 'bartender'}, {'id': 4430, 'name': 'smalltalk'}, {'id': 4431, 'name': 'jukebox'}, {'id': 4432, 'name': 'gathering'}, {'id': 4433, 'name': 'conversation'}, {'id': 4434, 'name': 'interview'}, {'id': 4436, 'name': 'addicted'}, {'id': 4438, 'name': 'cousin'}, {'id': 10183, 'name': 'independent film'}, {'id': 155068, 'name': 'emergency doctor'}]"
890,"[{'id': 236, 'name': 'suicide'}, {'id': 380, 'name': 'brother brother relationship'}, {'id': 572, 'name': 'sex'}, {'id': 725, 'name': 'lovesickness'}, {'id': 931, 'name': 'jealousy'}, {'id': 1201, 'name': 'austria'}, {'id': 1605, 'name': 'new love'}, {'id': 1842, 'name': 'village life'}, {'id': 2802, 'name': 'mountain village'}, {'id': 3725, 'name': 'pregnancy and birth'}, {'id': 3737, 'name': 'dying and death'}, {'id': 4570, 'name': 'vorarlberg'}, {'id': 4572, 'name': 'organ'}, {'id': 4573, 'name': 'down syndrome'}, {'id': 5331, 'name': 'village'}, {'id': 6027, 'name': 'music'}, {'id': 6257, 'name': 'genius'}, {'id': 10794, 'name': 'snow'}, {'id': 11004, 'name': 'rural setting'}, {'id': 14527, 'name': 'storm'}, {'id': 14765, 'name': 'church'}, {'id': 160175, 'name': 'alps'}, {'id': 161207, 'name': 'catholicism'}]"
920,"[{'id': 830, 'name': 'car race'}, {'id': 1926, 'name': 'car journey'}, {'id': 3796, 'name': 'auto'}, {'id': 4944, 'name': 'route 66'}, {'id': 4945, 'name': 'wrecker'}, {'id': 4946, 'name': 'porsche'}, {'id': 4948, 'name': 'retirement'}, {'id': 6007, 'name': 'media'}, {'id': 6054, 'name': 'friendship'}, {'id': 6075, 'name': 'sport'}, {'id': 11004, 'name': 'rural setting'}, {'id': 11500, 'name': 'anthropomorphism'}, {'id': 12670, 'name': 'los angeles'}, {'id': 167043, 'name': 'road movie'}, {'id': 179430, 'name': 'aftercreditsstinger'}, {'id': 179431, 'name': 'duringcreditsstinger'}]"
926,"[{'id': 2902, 'name': 'space battle'}, {'id': 9831, 'name': 'spaceship'}, {'id': 11931, 'name': 'spoof'}, {'id': 179781, 'name': 'fictional tv show'}]"
950,"[{'id': 2078, 'name': 'mammoth'}, {'id': 2079, 'name': 'sloth'}, {'id': 2219, 'name': 'ice age'}, {'id': 2223, 'name': 'barrier ice'}, {'id': 2224, 'name': 'ice melting'}, {'id': 2984, 'name': 'iceberg'}, {'id': 3528, 'name': 'flooding'}, {'id': 4414, 'name': 'adventure'}, {'id': 4663, 'name': 'lovers'}, {'id': 4875, 'name': 'deluge'}, {'id': 158017, 'name': 'saber-toothed tiger'}]"
957,"[{'id': 803, 'name': 'android'}, {'id': 1280, 'name': 'lasergun'}, {'id': 1400, 'name': 'swordplay'}, {'id': 1530, 'name': 'temple'}, {'id': 1826, 'name': 'space marine'}, {'id': 2902, 'name': 'space battle'}, {'id': 3801, 'name': 'space travel'}, {'id': 4040, 'name': 'space mission'}, {'id': 4270, 'name': 'galaxy'}, {'id': 4575, 'name': 'comb'}, {'id': 4578, 'name': 'altar'}, {'id': 4579, 'name': 'magnet beam'}, {'id': 4581, 'name': 'jam'}, {'id': 4583, 'name': 'speed of light'}, {'id': 4585, 'name': 'plastic surgery'}, {'id': 4587, 'name': 'password'}, {'id': 5539, 'name': 'shield'}, {'id': 5560, 'name': 'nose'}, {'id': 11931, 'name': 'spoof'}]"
977,"[{'id': 436, 'name': 'south seas'}, {'id': 911, 'name': 'exotic island'}, {'id': 2038, 'name': ""love of one's life""}, {'id': 2163, 'name': 'civilization'}, {'id': 2858, 'name': 'sacrifice'}, {'id': 6611, 'name': 'tahiti'}, {'id': 9840, 'name': 'romance'}, {'id': 10685, 'name': 'escape'}, {'id': 18330, 'name': 'nature'}, {'id': 180803, 'name': 'polynesia'}]"
983,"[{'id': 642, 'name': 'robbery'}, {'id': 736, 'name': 'journalist'}, {'id': 1321, 'name': 'gold'}, {'id': 1332, 'name': 'cheating'}, {'id': 1454, 'name': 'treasure'}, {'id': 2505, 'name': 'coronation'}, {'id': 3202, 'name': 'con man'}, {'id': 4100, 'name': 'british army'}, {'id': 4107, 'name': 'british empire'}, {'id': 4414, 'name': 'adventure'}, {'id': 9713, 'name': 'friends'}, {'id': 13065, 'name': 'soldier'}, {'id': 13084, 'name': 'king'}, {'id': 14643, 'name': 'battle'}, {'id': 41394, 'name': 'ruler'}, {'id': 235774, 'name': 'british raj'}]"
1114,"[{'id': 941, 'name': 'tradition'}, {'id': 1450, 'name': 'shepherd'}, {'id': 1965, 'name': 'sandstorm'}, {'id': 2429, 'name': 'will to survive'}, {'id': 2783, 'name': ""family's daily life""}, {'id': 2784, 'name': 'mother role'}, {'id': 3361, 'name': 'vagabund'}, {'id': 3593, 'name': 'wilderness'}, {'id': 3725, 'name': 'pregnancy and birth'}, {'id': 4717, 'name': 'camel'}, {'id': 4718, 'name': 'gobi desert'}, {'id': 4719, 'name': 'mongolia'}, {'id': 4720, 'name': 'ritual'}, {'id': 4721, 'name': 'violin'}, {'id': 4722, 'name': 'yurt'}, {'id': 4723, 'name': 'complicated birth'}, {'id': 6027, 'name': 'music'}, {'id': 10349, 'name': 'survival'}, {'id': 18035, 'name': 'family'}, {'id': 187056, 'name': 'woman director'}]"
1127,"[{'id': 293, 'name': 'female nudity'}, {'id': 515, 'name': 'women'}, {'id': 549, 'name': 'prostitute'}, {'id': 572, 'name': 'sex'}, {'id': 740, 'name': 'aids'}, {'id': 744, 'name': 'madrid'}, {'id': 894, 'name': 'depression'}, {'id': 1577, 'name': 'solidarity'}, {'id': 1900, 'name': 'immigration'}, {'id': 2386, 'name': 'empowerment'}, {'id': 2660, 'name': 'strong woman'}, {'id': 2964, 'name': 'future'}, {'id': 3405, 'name': 'blow job'}, {'id': 3929, 'name': 'hope'}, {'id': 4750, 'name': 'red-light disctrict'}, {'id': 4751, 'name': 'stay permit'}, {'id': 4752, 'name': 'punter'}, {'id': 5248, 'name': 'female friendship'}, {'id': 6054, 'name': 'friendship'}, {'id': 7410, 'name': 'fellatio'}, {'id': 9457, 'name': 'single'}, {'id': 12420, 'name': 'unsimulated sex'}, {'id': 12423, 'name': 'illegal immigrant'}, {'id': 12425, 'name': 'racism'}, {'id': 13125, 'name': 'sadist'}, {'id': 165770, 'name': 'hiv positive'}, {'id': 193226, 'name': 'madrid spain'}, {'id': 210284, 'name': 'off screen rape'}]"
1249,"[{'id': 703, 'name': 'detective'}, {'id': 931, 'name': 'jealousy'}, {'id': 3737, 'name': 'dying and death'}, {'id': 4481, 'name': 'deceived wife'}, {'id': 4663, 'name': 'lovers'}, {'id': 5340, 'name': 'investigation'}, {'id': 5446, 'name': 'observer'}, {'id': 163455, 'name': 'super powers'}]"
1250,"[{'id': 3684, 'name': 'religion and supernatural'}, {'id': 3737, 'name': 'dying and death'}, {'id': 4084, 'name': ""devil's son""}, {'id': 5280, 'name': 'ghost world'}, {'id': 5452, 'name': 'stunts'}, {'id': 5454, 'name': 'flame'}, {'id': 9717, 'name': 'based on comic'}, {'id': 15001, 'name': 'demon'}]"
